report_id,row_id,col_id,cell_type,cell_formatted,sort_order,_sub_col_order
PUB-AE-BY-SOC,R0119,Placebo_pct,PERCENTAGE,(1.2),119,2
PUB-AE-BY-SOC,R0119,Total_n,INTEGER,1,119,1
PUB-AE-BY-SOC,R0119,Total_pct,PERCENTAGE,(0.4),119,2
PUB-AE-BY-SOC,R0119,Xanomeline_High_Dose_n,INTEGER,0,119,1
PUB-AE-BY-SOC,R0119,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),119,2
PUB-AE-BY-SOC,R0119,Xanomeline_Low_Dose_n,INTEGER,0,119,1
PUB-AE-BY-SOC,R0119,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),119,2
PUB-AE-BY-SOC,R0120,Placebo_n,INTEGER,1,120,1
PUB-AE-BY-SOC,R0120,Placebo_pct,PERCENTAGE,(1.2),120,2
PUB-AE-BY-SOC,R0120,Total_n,INTEGER,1,120,1
PUB-AE-BY-SOC,R0120,Total_pct,PERCENTAGE,(0.4),120,2
PUB-AE-BY-SOC,R0120,Xanomeline_High_Dose_n,INTEGER,0,120,1
PUB-AE-BY-SOC,R0120,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),120,2
PUB-AE-BY-SOC,R0120,Xanomeline_Low_Dose_n,INTEGER,0,120,1
PUB-AE-BY-SOC,R0120,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),120,2
PUB-AE-BY-SOC,R0121,Placebo_n,INTEGER,0,121,1
PUB-AE-BY-SOC,R0121,Placebo_pct,PERCENTAGE,(0.0),121,2
PUB-AE-BY-SOC,R0121,Total_n,INTEGER,1,121,1
PUB-AE-BY-SOC,R0121,Total_pct,PERCENTAGE,(0.4),121,2
PUB-AE-BY-SOC,R0121,Xanomeline_High_Dose_n,INTEGER,0,121,1
PUB-AE-BY-SOC,R0121,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),121,2
PUB-AE-BY-SOC,R0121,Xanomeline_Low_Dose_n,INTEGER,1,121,1
PUB-AE-BY-SOC,R0121,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),121,2
PUB-AE-BY-SOC,R0122,Placebo_n,INTEGER,0,122,1
PUB-AE-BY-SOC,R0122,Placebo_pct,PERCENTAGE,(0.0),122,2
PUB-AE-BY-SOC,R0122,Total_n,INTEGER,1,122,1
PUB-AE-BY-SOC,R0122,Total_pct,PERCENTAGE,(0.4),122,2
PUB-AE-BY-SOC,R0122,Xanomeline_High_Dose_n,INTEGER,1,122,1
PUB-AE-BY-SOC,R0122,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),122,2
PUB-AE-BY-SOC,R0122,Xanomeline_Low_Dose_n,INTEGER,0,122,1
PUB-AE-BY-SOC,R0122,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),122,2
PUB-AE-BY-SOC,R0123,Placebo_n,INTEGER,1,123,1
PUB-AE-BY-SOC,R0123,Placebo_pct,PERCENTAGE,(1.2),123,2
PUB-AE-BY-SOC,R0123,Total_n,INTEGER,2,123,1
PUB-AE-BY-SOC,R0123,Total_pct,PERCENTAGE,(0.8),123,2
PUB-AE-BY-SOC,R0123,Xanomeline_High_Dose_n,INTEGER,1,123,1
PUB-AE-BY-SOC,R0123,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),123,2
PUB-AE-BY-SOC,R0123,Xanomeline_Low_Dose_n,INTEGER,0,123,1
PUB-AE-BY-SOC,R0123,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),123,2
PUB-AE-BY-SOC,R0124,Placebo_n,INTEGER,1,124,1
PUB-AE-BY-SOC,R0124,Placebo_pct,PERCENTAGE,(1.2),124,2
PUB-AE-BY-SOC,R0124,Total_n,INTEGER,1,124,1
PUB-AE-BY-SOC,R0124,Total_pct,PERCENTAGE,(0.4),124,2
PUB-AE-BY-SOC,R0124,Xanomeline_High_Dose_n,INTEGER,0,124,1
PUB-AE-BY-SOC,R0124,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),124,2
PUB-AE-BY-SOC,R0124,Xanomeline_Low_Dose_n,INTEGER,0,124,1
PUB-AE-BY-SOC,R0124,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),124,2
PUB-AE-BY-SOC,R0125,Placebo_n,INTEGER,1,125,1
PUB-AE-BY-SOC,R0125,Placebo_pct,PERCENTAGE,(1.2),125,2
PUB-AE-BY-SOC,R0125,Total_n,INTEGER,1,125,1
PUB-AE-BY-SOC,R0125,Total_pct,PERCENTAGE,(0.4),125,2
PUB-AE-BY-SOC,R0125,Xanomeline_High_Dose_n,INTEGER,0,125,1
PUB-AE-BY-SOC,R0125,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),125,2
PUB-AE-BY-SOC,R0125,Xanomeline_Low_Dose_n,INTEGER,0,125,1
PUB-AE-BY-SOC,R0125,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),125,2
PUB-AE-BY-SOC,R0126,Placebo_n,INTEGER,1,126,1
PUB-AE-BY-SOC,R0126,Placebo_pct,PERCENTAGE,(1.2),126,2
PUB-AE-BY-SOC,R0126,Total_n,INTEGER,2,126,1
PUB-AE-BY-SOC,R0126,Total_pct,PERCENTAGE,(0.8),126,2
PUB-AE-BY-SOC,R0126,Xanomeline_High_Dose_n,INTEGER,0,126,1
PUB-AE-BY-SOC,R0126,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),126,2
PUB-AE-BY-SOC,R0126,Xanomeline_Low_Dose_n,INTEGER,1,126,1
PUB-AE-BY-SOC,R0126,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),126,2
PUB-AE-BY-SOC,R0127,Placebo_n,INTEGER,1,127,1
PUB-AE-BY-SOC,R0127,Placebo_pct,PERCENTAGE,(1.2),127,2
PUB-AE-BY-SOC,R0127,Total_n,INTEGER,1,127,1
PUB-AE-BY-SOC,R0127,Total_pct,PERCENTAGE,(0.4),127,2
PUB-AE-BY-SOC,R0127,Xanomeline_High_Dose_n,INTEGER,0,127,1
PUB-AE-BY-SOC,R0127,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),127,2
PUB-AE-BY-SOC,R0127,Xanomeline_Low_Dose_n,INTEGER,0,127,1
PUB-AE-BY-SOC,R0127,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),127,2
PUB-AE-BY-SOC,R0128,Placebo_n,INTEGER,1,128,1
PUB-AE-BY-SOC,R0128,Placebo_pct,PERCENTAGE,(1.2),128,2
PUB-AE-BY-SOC,R0128,Total_n,INTEGER,2,128,1
PUB-AE-BY-SOC,R0128,Total_pct,PERCENTAGE,(0.8),128,2
PUB-AE-BY-SOC,R0128,Xanomeline_High_Dose_n,INTEGER,1,128,1
PUB-AE-BY-SOC,R0128,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),128,2
PUB-AE-BY-SOC,R0128,Xanomeline_Low_Dose_n,INTEGER,0,128,1
PUB-AE-BY-SOC,R0128,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),128,2
PUB-AE-BY-SOC,R0129,Placebo_n,INTEGER,1,129,1
PUB-AE-BY-SOC,R0129,Placebo_pct,PERCENTAGE,(1.2),129,2
PUB-AE-BY-SOC,R0129,Total_n,INTEGER,4,129,1
PUB-AE-BY-SOC,R0129,Total_pct,PERCENTAGE,(1.6),129,2
PUB-AE-BY-SOC,R0129,Xanomeline_High_Dose_n,INTEGER,1,129,1
PUB-AE-BY-SOC,R0129,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),129,2
PUB-AE-BY-SOC,R0129,Xanomeline_Low_Dose_n,INTEGER,2,129,1
PUB-AE-BY-SOC,R0129,Xanomeline_Low_Dose_pct,PERCENTAGE,(2.4),129,2
PUB-AE-BY-SOC,R0130,Placebo_n,INTEGER,0,130,1
PUB-AE-BY-SOC,R0130,Placebo_pct,PERCENTAGE,(0.0),130,2
PUB-AE-BY-SOC,R0130,Total_n,INTEGER,1,130,1
PUB-AE-BY-SOC,R0130,Total_pct,PERCENTAGE,(0.4),130,2
PUB-AE-BY-SOC,R0130,Xanomeline_High_Dose_n,INTEGER,1,130,1
PUB-AE-BY-SOC,R0130,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),130,2
PUB-AE-BY-SOC,R0130,Xanomeline_Low_Dose_n,INTEGER,0,130,1
PUB-AE-BY-SOC,R0130,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),130,2
PUB-AE-BY-SOC,R0131,Placebo_n,INTEGER,1,131,1
PUB-AE-BY-SOC,R0131,Placebo_pct,PERCENTAGE,(1.2),131,2
PUB-AE-BY-SOC,R0131,Total_n,INTEGER,5,131,1
PUB-AE-BY-SOC,R0131,Total_pct,PERCENTAGE,(2.0),131,2
PUB-AE-BY-SOC,R0131,Xanomeline_High_Dose_n,INTEGER,3,131,1
PUB-AE-BY-SOC,R0131,Xanomeline_High_Dose_pct,PERCENTAGE,(3.6),131,2
PUB-AE-BY-SOC,R0131,Xanomeline_Low_Dose_n,INTEGER,1,131,1
PUB-AE-BY-SOC,R0131,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),131,2
PUB-AE-BY-SOC,R0132,Placebo_n,INTEGER,0,132,1
PUB-AE-BY-SOC,R0132,Placebo_pct,PERCENTAGE,(0.0),132,2
PUB-AE-BY-SOC,R0132,Total_n,INTEGER,1,132,1
PUB-AE-BY-SOC,R0132,Total_pct,PERCENTAGE,(0.4),132,2
PUB-AE-BY-SOC,R0132,Xanomeline_High_Dose_n,INTEGER,1,132,1
PUB-AE-BY-SOC,R0132,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),132,2
PUB-AE-BY-SOC,R0132,Xanomeline_Low_Dose_n,INTEGER,0,132,1
PUB-AE-BY-SOC,R0132,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),132,2
PUB-AE-BY-SOC,R0133,Placebo_n,INTEGER,0,133,1
PUB-AE-BY-SOC,R0133,Placebo_pct,PERCENTAGE,(0.0),133,2
PUB-AE-BY-SOC,R0133,Total_n,INTEGER,2,133,1
PUB-AE-BY-SOC,R0133,Total_pct,PERCENTAGE,(0.8),133,2
PUB-AE-BY-SOC,R0133,Xanomeline_High_Dose_n,INTEGER,1,133,1
PUB-AE-BY-SOC,R0133,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),133,2
PUB-AE-BY-SOC,R0133,Xanomeline_Low_Dose_n,INTEGER,1,133,1
PUB-AE-BY-SOC,R0133,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),133,2
PUB-AE-BY-SOC,R0134,Placebo_n,INTEGER,0,134,1
PUB-AE-BY-SOC,R0134,Placebo_pct,PERCENTAGE,(0.0),134,2
PUB-AE-BY-SOC,R0134,Total_n,INTEGER,1,134,1
PUB-AE-BY-SOC,R0134,Total_pct,PERCENTAGE,(0.4),134,2
PUB-AE-BY-SOC,R0134,Xanomeline_High_Dose_n,INTEGER,0,134,1
PUB-AE-BY-SOC,R0134,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),134,2
PUB-AE-BY-SOC,R0134,Xanomeline_Low_Dose_n,INTEGER,1,134,1
PUB-AE-BY-SOC,R0134,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),134,2
PUB-AE-BY-SOC,R0135,Placebo_n,INTEGER,0,135,1
PUB-AE-BY-SOC,R0135,Placebo_pct,PERCENTAGE,(0.0),135,2
PUB-AE-BY-SOC,R0135,Total_n,INTEGER,1,135,1
PUB-AE-BY-SOC,R0135,Total_pct,PERCENTAGE,(0.4),135,2
PUB-AE-BY-SOC,R0135,Xanomeline_High_Dose_n,INTEGER,1,135,1
PUB-AE-BY-SOC,R0135,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),135,2
PUB-AE-BY-SOC,R0135,Xanomeline_Low_Dose_n,INTEGER,0,135,1
PUB-AE-BY-SOC,R0135,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),135,2
PUB-AE-BY-SOC,R0136,Placebo_n,INTEGER,1,136,1
PUB-AE-BY-SOC,R0136,Placebo_pct,PERCENTAGE,(1.2),136,2
PUB-AE-BY-SOC,R0136,Total_n,INTEGER,1,136,1
PUB-AE-BY-SOC,R0136,Total_pct,PERCENTAGE,(0.4),136,2
PUB-AE-BY-SOC,R0136,Xanomeline_High_Dose_n,INTEGER,0,136,1
PUB-AE-BY-SOC,R0136,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),136,2
PUB-AE-BY-SOC,R0136,Xanomeline_Low_Dose_n,INTEGER,0,136,1
PUB-AE-BY-SOC,R0136,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),136,2
PUB-AE-BY-SOC,R0137,Placebo_n,INTEGER,1,137,1
PUB-AE-BY-SOC,R0137,Placebo_pct,PERCENTAGE,(1.2),137,2
PUB-AE-BY-SOC,R0137,Total_n,INTEGER,3,137,1
PUB-AE-BY-SOC,R0137,Total_pct,PERCENTAGE,(1.2),137,2
PUB-AE-BY-SOC,R0137,Xanomeline_High_Dose_n,INTEGER,0,137,1
PUB-AE-BY-SOC,R0137,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),137,2
PUB-AE-BY-SOC,R0137,Xanomeline_Low_Dose_n,INTEGER,2,137,1
PUB-AE-BY-SOC,R0137,Xanomeline_Low_Dose_pct,PERCENTAGE,(2.4),137,2
PUB-AE-BY-SOC,R0138,Placebo_n,INTEGER,0,138,1
PUB-AE-BY-SOC,R0138,Placebo_pct,PERCENTAGE,(0.0),138,2
PUB-AE-BY-SOC,R0138,Total_n,INTEGER,1,138,1
PUB-AE-BY-SOC,R0138,Total_pct,PERCENTAGE,(0.4),138,2
PUB-AE-BY-SOC,R0138,Xanomeline_High_Dose_n,INTEGER,0,138,1
PUB-AE-BY-SOC,R0138,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),138,2
PUB-AE-BY-SOC,R0138,Xanomeline_Low_Dose_n,INTEGER,1,138,1
PUB-AE-BY-SOC,R0138,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),138,2
PUB-AE-BY-SOC,R0139,Placebo_n,INTEGER,0,139,1
PUB-AE-BY-SOC,R0139,Placebo_pct,PERCENTAGE,(0.0),139,2
PUB-AE-BY-SOC,R0139,Total_n,INTEGER,1,139,1
PUB-AE-BY-SOC,R0139,Total_pct,PERCENTAGE,(0.4),139,2
PUB-AE-BY-SOC,R0139,Xanomeline_High_Dose_n,INTEGER,0,139,1
PUB-AE-BY-SOC,R0139,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),139,2
PUB-AE-BY-SOC,R0139,Xanomeline_Low_Dose_n,INTEGER,1,139,1
PUB-AE-BY-SOC,R0139,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),139,2
PUB-AE-BY-SOC,R0140,Placebo_n,INTEGER,0,140,1
PUB-AE-BY-SOC,R0140,Placebo_pct,PERCENTAGE,(0.0),140,2
PUB-AE-BY-SOC,R0140,Total_n,INTEGER,1,140,1
PUB-AE-BY-SOC,R0140,Total_pct,PERCENTAGE,(0.4),140,2
PUB-AE-BY-SOC,R0140,Xanomeline_High_Dose_n,INTEGER,1,140,1
PUB-AE-BY-SOC,R0140,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),140,2
PUB-AE-BY-SOC,R0140,Xanomeline_Low_Dose_n,INTEGER,0,140,1
PUB-AE-BY-SOC,R0140,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),140,2
PUB-AE-BY-SOC,R0141,Placebo_n,INTEGER,0,141,1
PUB-AE-BY-SOC,R0141,Placebo_pct,PERCENTAGE,(0.0),141,2
PUB-AE-BY-SOC,R0141,Total_n,INTEGER,1,141,1
PUB-AE-BY-SOC,R0141,Total_pct,PERCENTAGE,(0.4),141,2
PUB-AE-BY-SOC,R0141,Xanomeline_High_Dose_n,INTEGER,1,141,1
PUB-AE-BY-SOC,R0141,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),141,2
PUB-AE-BY-SOC,R0141,Xanomeline_Low_Dose_n,INTEGER,0,141,1
PUB-AE-BY-SOC,R0141,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),141,2
PUB-AE-BY-SOC,R0142,Placebo_n,INTEGER,0,142,1
PUB-AE-BY-SOC,R0142,Placebo_pct,PERCENTAGE,(0.0),142,2
PUB-AE-BY-SOC,R0142,Total_n,INTEGER,1,142,1
PUB-AE-BY-SOC,R0142,Total_pct,PERCENTAGE,(0.4),142,2
PUB-AE-BY-SOC,R0142,Xanomeline_High_Dose_n,INTEGER,0,142,1
PUB-AE-BY-SOC,R0142,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),142,2
PUB-AE-BY-SOC,R0142,Xanomeline_Low_Dose_n,INTEGER,1,142,1
PUB-AE-BY-SOC,R0142,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),142,2
PUB-AE-BY-SOC,R0143,Placebo_n,INTEGER,0,143,1
PUB-AE-BY-SOC,R0143,Placebo_pct,PERCENTAGE,(0.0),143,2
PUB-AE-BY-SOC,R0143,Total_n,INTEGER,2,143,1
PUB-AE-BY-SOC,R0143,Total_pct,PERCENTAGE,(0.8),143,2
PUB-AE-BY-SOC,R0143,Xanomeline_High_Dose_n,INTEGER,2,143,1
PUB-AE-BY-SOC,R0143,Xanomeline_High_Dose_pct,PERCENTAGE,(2.4),143,2
PUB-AE-BY-SOC,R0143,Xanomeline_Low_Dose_n,INTEGER,0,143,1
PUB-AE-BY-SOC,R0143,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),143,2
PUB-AE-BY-SOC,R0144,Placebo_n,INTEGER,0,144,1
PUB-AE-BY-SOC,R0144,Placebo_pct,PERCENTAGE,(0.0),144,2
PUB-AE-BY-SOC,R0144,Total_n,INTEGER,1,144,1
PUB-AE-BY-SOC,R0144,Total_pct,PERCENTAGE,(0.4),144,2
PUB-AE-BY-SOC,R0144,Xanomeline_High_Dose_n,INTEGER,1,144,1
PUB-AE-BY-SOC,R0144,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),144,2
PUB-AE-BY-SOC,R0144,Xanomeline_Low_Dose_n,INTEGER,0,144,1
PUB-AE-BY-SOC,R0144,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),144,2
PUB-AE-BY-SOC,R0145,Placebo_n,INTEGER,0,145,1
PUB-AE-BY-SOC,R0145,Placebo_pct,PERCENTAGE,(0.0),145,2
PUB-AE-BY-SOC,R0145,Total_n,INTEGER,1,145,1
PUB-AE-BY-SOC,R0145,Total_pct,PERCENTAGE,(0.4),145,2
PUB-AE-BY-SOC,R0145,Xanomeline_High_Dose_n,INTEGER,0,145,1
PUB-AE-BY-SOC,R0145,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),145,2
PUB-AE-BY-SOC,R0145,Xanomeline_Low_Dose_n,INTEGER,1,145,1
PUB-AE-BY-SOC,R0145,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),145,2
PUB-AE-BY-SOC,R0146,Placebo_n,INTEGER,0,146,1
PUB-AE-BY-SOC,R0146,Placebo_pct,PERCENTAGE,(0.0),146,2
PUB-AE-BY-SOC,R0146,Total_n,INTEGER,1,146,1
PUB-AE-BY-SOC,R0146,Total_pct,PERCENTAGE,(0.4),146,2
PUB-AE-BY-SOC,R0146,Xanomeline_High_Dose_n,INTEGER,0,146,1
PUB-AE-BY-SOC,R0146,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),146,2
PUB-AE-BY-SOC,R0146,Xanomeline_Low_Dose_n,INTEGER,1,146,1
PUB-AE-BY-SOC,R0146,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),146,2
PUB-AE-BY-SOC,R0147,Placebo_n,INTEGER,2,147,1
PUB-AE-BY-SOC,R0147,Placebo_pct,PERCENTAGE,(2.3),147,2
PUB-AE-BY-SOC,R0147,Total_n,INTEGER,21,147,1
PUB-AE-BY-SOC,R0147,Total_pct,PERCENTAGE,(8.3),147,2
PUB-AE-BY-SOC,R0147,Xanomeline_High_Dose_n,INTEGER,11,147,1
PUB-AE-BY-SOC,R0147,Xanomeline_High_Dose_pct,PERCENTAGE,(13.1),147,2
PUB-AE-BY-SOC,R0147,Xanomeline_Low_Dose_n,INTEGER,8,147,1
PUB-AE-BY-SOC,R0147,Xanomeline_Low_Dose_pct,PERCENTAGE,(9.5),147,2
PUB-AE-BY-SOC,R0148,Placebo_n,INTEGER,3,148,1
PUB-AE-BY-SOC,R0148,Placebo_pct,PERCENTAGE,(3.5),148,2
PUB-AE-BY-SOC,R0148,Total_n,INTEGER,11,148,1
PUB-AE-BY-SOC,R0148,Total_pct,PERCENTAGE,(4.3),148,2
PUB-AE-BY-SOC,R0148,Xanomeline_High_Dose_n,INTEGER,5,148,1
PUB-AE-BY-SOC,R0148,Xanomeline_High_Dose_pct,PERCENTAGE,(6.0),148,2
PUB-AE-BY-SOC,R0148,Xanomeline_Low_Dose_n,INTEGER,3,148,1
PUB-AE-BY-SOC,R0148,Xanomeline_Low_Dose_pct,PERCENTAGE,(3.6),148,2
PUB-AE-BY-SOC,R0149,Placebo_n,INTEGER,0,149,1
PUB-AE-BY-SOC,R0149,Placebo_pct,PERCENTAGE,(0.0),149,2
PUB-AE-BY-SOC,R0149,Total_n,INTEGER,1,149,1
PUB-AE-BY-SOC,R0149,Total_pct,PERCENTAGE,(0.4),149,2
PUB-AE-BY-SOC,R0149,Xanomeline_High_Dose_n,INTEGER,0,149,1
PUB-AE-BY-SOC,R0149,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),149,2
PUB-AE-BY-SOC,R0149,Xanomeline_Low_Dose_n,INTEGER,1,149,1
PUB-AE-BY-SOC,R0149,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),149,2
PUB-AE-BY-SOC,R0150,Placebo_n,INTEGER,0,150,1
PUB-AE-BY-SOC,R0150,Placebo_pct,PERCENTAGE,(0.0),150,2
PUB-AE-BY-SOC,R0150,Total_n,INTEGER,1,150,1
PUB-AE-BY-SOC,R0150,Total_pct,PERCENTAGE,(0.4),150,2
PUB-AE-BY-SOC,R0150,Xanomeline_High_Dose_n,INTEGER,1,150,1
PUB-AE-BY-SOC,R0150,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),150,2
PUB-AE-BY-SOC,R0150,Xanomeline_Low_Dose_n,INTEGER,0,150,1
PUB-AE-BY-SOC,R0150,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),150,2
PUB-AE-BY-SOC,R0151,Placebo_n,INTEGER,0,151,1
PUB-AE-BY-SOC,R0151,Placebo_pct,PERCENTAGE,(0.0),151,2
PUB-AE-BY-SOC,R0151,Total_n,INTEGER,2,151,1
PUB-AE-BY-SOC,R0151,Total_pct,PERCENTAGE,(0.8),151,2
PUB-AE-BY-SOC,R0151,Xanomeline_High_Dose_n,INTEGER,1,151,1
PUB-AE-BY-SOC,R0151,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),151,2
PUB-AE-BY-SOC,R0151,Xanomeline_Low_Dose_n,INTEGER,1,151,1
PUB-AE-BY-SOC,R0151,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),151,2
PUB-AE-BY-SOC,R0152,Placebo_n,INTEGER,0,152,1
PUB-AE-BY-SOC,R0152,Placebo_pct,PERCENTAGE,(0.0),152,2
PUB-AE-BY-SOC,R0152,Total_n,INTEGER,1,152,1
PUB-AE-BY-SOC,R0152,Total_pct,PERCENTAGE,(0.4),152,2
PUB-AE-BY-SOC,R0152,Xanomeline_High_Dose_n,INTEGER,1,152,1
PUB-AE-BY-SOC,R0152,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),152,2
PUB-AE-BY-SOC,R0152,Xanomeline_Low_Dose_n,INTEGER,0,152,1
PUB-AE-BY-SOC,R0152,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),152,2
PUB-AE-BY-SOC,R0153,Placebo_n,INTEGER,0,153,1
PUB-AE-BY-SOC,R0153,Placebo_pct,PERCENTAGE,(0.0),153,2
PUB-AE-BY-SOC,R0153,Total_n,INTEGER,1,153,1
PUB-AE-BY-SOC,R0153,Total_pct,PERCENTAGE,(0.4),153,2
PUB-AE-BY-SOC,R0153,Xanomeline_High_Dose_n,INTEGER,0,153,1
PUB-AE-BY-SOC,R0153,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),153,2
PUB-AE-BY-SOC,R0153,Xanomeline_Low_Dose_n,INTEGER,1,153,1
PUB-AE-BY-SOC,R0153,Xanomeline_Low_Dose_pct,PERCENTAGE,(1.2),153,2
PUB-AE-BY-SOC,R0154,Placebo_n,INTEGER,1,154,1
PUB-AE-BY-SOC,R0154,Placebo_pct,PERCENTAGE,(1.2),154,2
PUB-AE-BY-SOC,R0154,Total_n,INTEGER,1,154,1
PUB-AE-BY-SOC,R0154,Total_pct,PERCENTAGE,(0.4),154,2
PUB-AE-BY-SOC,R0154,Xanomeline_High_Dose_n,INTEGER,0,154,1
PUB-AE-BY-SOC,R0154,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),154,2
PUB-AE-BY-SOC,R0154,Xanomeline_Low_Dose_n,INTEGER,0,154,1
PUB-AE-BY-SOC,R0154,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),154,2
PUB-AE-BY-SOC,R0155,Placebo_n,INTEGER,0,155,1
PUB-AE-BY-SOC,R0155,Placebo_pct,PERCENTAGE,(0.0),155,2
PUB-AE-BY-SOC,R0155,Total_n,INTEGER,1,155,1
PUB-AE-BY-SOC,R0155,Total_pct,PERCENTAGE,(0.4),155,2
PUB-AE-BY-SOC,R0155,Xanomeline_High_Dose_n,INTEGER,1,155,1
PUB-AE-BY-SOC,R0155,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),155,2
PUB-AE-BY-SOC,R0155,Xanomeline_Low_Dose_n,INTEGER,0,155,1
PUB-AE-BY-SOC,R0155,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),155,2
PUB-AE-BY-SOC,R0156,Placebo_n,INTEGER,0,156,1
PUB-AE-BY-SOC,R0156,Placebo_pct,PERCENTAGE,(0.0),156,2
PUB-AE-BY-SOC,R0156,Total_n,INTEGER,1,156,1
PUB-AE-BY-SOC,R0156,Total_pct,PERCENTAGE,(0.4),156,2
PUB-AE-BY-SOC,R0156,Xanomeline_High_Dose_n,INTEGER,1,156,1
PUB-AE-BY-SOC,R0156,Xanomeline_High_Dose_pct,PERCENTAGE,(1.2),156,2
PUB-AE-BY-SOC,R0156,Xanomeline_Low_Dose_n,INTEGER,0,156,1
PUB-AE-BY-SOC,R0156,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),156,2
PUB-AE-BY-SOC,R0157,Placebo_n,INTEGER,1,157,1
PUB-AE-BY-SOC,R0157,Placebo_pct,PERCENTAGE,(1.2),157,2
PUB-AE-BY-SOC,R0157,Total_n,INTEGER,1,157,1
PUB-AE-BY-SOC,R0157,Total_pct,PERCENTAGE,(0.4),157,2
PUB-AE-BY-SOC,R0157,Xanomeline_High_Dose_n,INTEGER,0,157,1
PUB-AE-BY-SOC,R0157,Xanomeline_High_Dose_pct,PERCENTAGE,(0.0),157,2
PUB-AE-BY-SOC,R0157,Xanomeline_Low_Dose_n,INTEGER,0,157,1
PUB-AE-BY-SOC,R0157,Xanomeline_Low_Dose_pct,PERCENTAGE,(0.0),157,2
PUB-AE-BY-SOC,R0158,Placebo_n,INTEGER,2,158,1
PUB-AE-BY-SOC,R0158,Placebo_pct,PERCENTAGE,(2.3),158,2
PUB-AE-BY-SOC,R0158,Total_n,INTEGER,6,158,1
PUB-AE-BY-SOC,R0158,Total_pct,PERCENTAGE,(2.4),158,2
